label,message
0,r u scratch
0,hope great day
0,either idea know anyplac someth
0,plan usual stop find hella weed
0,fact your clean show know im upset prioriti constantli want
0,excel readi moan scream ecstasi
1,peopl dog area call join like mind guy arrang there even minapn lsbb
0,dude avatar imp one point thought actual fli room almost tri hittng one reflex
1,well done costa del sol holiday await collect call toclaim sae tc pobox stockport skxh costpm maxmin
0,kkwhi cant come search job
0,got lousi sleep kept wake everi hour see cat want come worri cold
0,yeah ill leav coupl minut amp let know get mu
0,call make sure dat ive woken
0,hey go jazz power yoga hip hop kb yogasana
0,batteri mr adewal uncl aka egbon
0,cant pick phone right pl send messag
0,wait minstand bu stop
0,oh ic thought meant mari jane
0,haha realli oh deduct lesson tmr
0,nah im goin wrk j wot bout u
0,eat shit wait ur monkey face bitch u asshol
0,good night go sleep
0,aight ill grab someth eat text your back mu
0,kkwhi cant come search job
0,take someth pain move howev side next hr see doctor
0,lol oh babe wont slide place midnight thank invit
0,howz person stori
1,guess somebodi know secretli fanci wan na find give us call landlin dateboxessexcmxn pmin
0,lol would awesom payback
1,free text messag valid decemb
0,ye complet formclark also utter wast
0,honeybe said im sweetest world god laugh amp said waitu havnt met person read msg moral even god crack joke gmgngegn
0,thank tesco quit nice gone speak soon
0,what featheri bowa someth guy dont know
0,even cant close eye vava play umma
0,laptop noe infra slow lar wan fast one
1,guarante award even cashto claim ur award call free stop getstop php
0,nvm ok
0,enjoy ur life good night
0,ye meet town co go gep home could text bu stop dont worri well finish march ish
0,askd u question hour answer
0,that cool cum
0,delhi chennai still silent
0,lol alright thinkin haha
1,repli win weekli fifa world cup held send stop end servic
0,im boat still mom check yo im half nake
0,shhhhh nobodi suppos know
0,sorri ill call later
0,sorri ill call later meet thing relat trade pleas call arul ltgt
0,hey late im amk need drink tea coffe
0,wnt buy bmw car urgentlyit vri urgentbut hv shortag ltgt lacsther sourc arng di amt ltgt lacsthat prob
1,urgent pleas call landlin abta complimentari tenerif holiday cash await collect sae tc box cwwx ppm
0,length e e top shorter n got fring thk im go liao lazi dun wan distract u also
0,santha num corrct dane
0,callsmessagesmiss call
0,sorri ill call later
0,basket gettin full might tonight
0,hi darlin ive got back realli nice night thank much lift see u tomorrow xxx
0,valentin huh proof fb page ugh im glad realli didnt watch rupaul show tool
1,free tone hope enjoy new content text stop unsubscrib helpp provid tonesyoucouk
0,eh den sat u book e kb liao huh
0,practis curtsey
0,shall come get pickl
0,lol boo hope laugh
0,yeh def someth sat
0,well leav class babe never came back hope nice sleep love
0,lmao where fish memori need
0,ill b go sch mon si need take smth
0,idea soon get convert live
1,themobyo yo yoher come new select hot download member get free click open next link sent ur fone
0,ssindia go draw seri mani year south african soil
0,goodmorn today late ltdecimalgt min
0,cant take major role commun outreach rock mel
0,shop lor rain mah hard leav orchard
0,hi birth lb oz mother babi brilliantli
0,see forward messag proof
0,cant keep go never intent run choos rather keep room clean dont say visitor mayb that best choic ye want embarass mayb youd feel feel friend want drop buy say happen morn ive tri everyth dont know els
0,dunno lei thk mum lazi go neva ask yet
0,whatev want know rule talk earlier week start happen show respons yet everi week bend rule way way whatev im tire thia argument everi week ltgt movi doesnt inlud preview your still get
0,beauti truth graviti read care heart feel light someon feel heavi someon leav goodmorn
1,great news call freefon claim guarante cash gift speak live oper
0,ambrithmaduraimet u arun dha marrgeremembr
0,read shame tell take run blame u ever realli ever long time
0,princess kitti shave natur
0,better bb wont use wife doctor
0,ya came ago
0,tomorrow onward eve work
0,anyth lor toa payoh got place walk meh
0,dont anybodi number still havent thought tact way ask alex
1,u win music gift voucher everi week start txt word draw tsc skillgamewinaweek ageppermesssubscript
0,movi theatr go watch unlimit movi pay
0,u lunch alon bore
0,ye obvious eggspert potato head speak soon
0,nah man car meant cram full peopl
0,got new job bar airport satsgettin per hour mean lie keep touch
0,kalli readi bat nd inning
0,thanx birthday alreadi
0,ugh cant u apolog admit u wrong ask take u back
0,noe la u wana pei bf oso rite k lor day den
0,ye im small kid boost secret energi
0,im gon na miss u much
0,avatar suppos subtoitl
0,simpli sit watch match offic
0,jot thing want rememb later
0,oh sorri pleas
0,hey go lo lesson gym
0,dont pack buy storelik cereal must pack food pack gari someth ja miss
0,alway make thing bigger
0,dun wan watch infern affair
0,wake afternoon sup
1,mth half price orang line rental latest camera phone free phone mth call mobilesdirect free updat orstoptxt
0,send pic like
0,okay book alreadi includ one bugi
0,aight fuck ill get later
0,de call time ill tell k
0,dont use hook
0,much blackberri bold nigeria
0,hi home calicut
0,hey darlin pick u colleg u tell wen mt love pete xx
1,call use ur min call cast pmin mob vari servic provid aom gbpmonth aom boxm er u stop age
0,oh thkin goin yogasana den nd go den rush parco nb oki lor u call readi
0,late need go n get da laptop
0,sir wait mail
0,pleas charg mobil get morn
0,noth got msg frm tht unknown
0,ugh fuck im resub eve
0,didnt see shadow get earli spring yay
0,one slice one breadstick lol
0,hey want crave miss need love ahmad saeed al hallaq
0,train tomorrow
1,urgent mobil bonu caller prize nd attempt reach call asap boxnqp ppm
0,pass di ur contact n see wat u get redim luv wid u blueu put smile face purpleu r reali hot pinku r swt orangei thnk lyk u greeni reali wana go wid u yelowi wnt u bck blackim jealou u browni miss nw plz giv one color
0,co daddi arrang time c wat time fetch mah
0,eldest know
0,who say hi drugdeal
0,hard believ thing like say lie think twice say anyth
1,eeri nokia tone u rpli tone titl eg tone dracula titl ghost addamsfa munster exorcist twilight poboxwwq p
1,sexi singl wait text age follow gender wither f egf gay men text age follow g egg
0,good night dear sleepwellamptak care
0,wondarful song
1,freemsg claim ur sm messagestext ok nowus webmobil ur mate etc join txtcom pwk tc box lawu remov txtx stop
0,yar lor actual quit fast co da ge slow wat haha
0,must come later normal bath da afternoon mah
0,trust even isnt
0,hey hunonbu goin meet want go meal donyt feel like cuz get last bu homebut he sweet latelyxxx
1,freeringtonerepli real
0,take like noon
0,open mca
0,im aight wat happen side
0,im done oredi
0,sweet well princess pleas tell like dislik bed
0,wish great semest
0,moji love word rich day
0,dude like buff wind
0,alright babe
1,well done england get offici poli rington colour flag yer mobil text tone flag optout txt eng stop box wwx
0,im cant give everyth want need actual could better yor ownyouv got money cant get work cant get man cant pay rent cant even fill fuck ga tank ye im stress depress didnt even call home thanksgiv cuz ill tell im noth
0,skalli wont play first two odi
0,get cash togeth ill text jason
0,oh love soooo good hear omg miss much today im sorri problem provid thank tming
1,final chanc claim ur worth discount voucher today text ye savamob member offer mobil cs savamob pobox muz sub
1,privat account statement show unredeem bonu point claim call identifi code expir
0,probabl want pick
0,im done
0,cutest girl world
0,dice art class thru thank though idea time come tomorrow
1,sm servic inclus text credit pl goto login unsubscrib stop extra charg help po box ip
0,oh howda gud gud math en samachara chikku
0,thk lor dunno get ticket wat u
0,audri lousi autocorrect
0,site simul test give tough question test readi
0,anyway serious hit your back otherwis light armand alway shit andor vomit
0,fetch yun u fetch
0,thank like well
0,hmmm imagin youv come home rub feet make dinner help get readi date sure readi kind life
1,freeday sexi st georg day pic jordantxt pic dont miss everi wk sauci celeb pic c pocketbabecouk wk
0,lara said loan ltgt
0,spare power suppli
0,yar quit clever aft mani guess lor got ask bring thk darren will go aiya thk leona still attach wat
1,winner special select receiv cash award speak live oper claim call ampm cost p
0,yeah dont go bed ill back midnight
1,sunshin hol claim ur med holiday send stamp self address envelop drink us uk po box bray wicklow eir quiz start saturday unsub stop
0,well wasnt avail washob nob last night ask nickey platt instead
0,time week ryan
0,wish u mani mani return day happi birthday vikki
1,u win music gift voucher everi week start txt word draw tsc skillgam winaweek age ppermesssubscript
0,hope know im still mad
0,argh g spotti anyway thing rememb research provinc sterl problemfre place look
0,xam hall boy ask girl tell start term di answer den manag lot hesit n lookin around silent said intha ponnungal ipaditan
0,know result
1,congratul week competit draw u prize claim call b tcsstop sm ppm
0,beauti truth graviti read care heart feel light someon feel heavi someon leav good night
0,sorri im get feel realli bad total reject kinda thing
0,got shitload diamond though
0,tessypl favor pl convey birthday wish nimyapl dnt forget today birthday shija
0,well im go aunti
0,mine like fr china noisi
0,later guess needa mcat studi
0,sfrom train manual show tech processit password reset troubleshoot
1,bu voucher wc marsm log onto discount credit opt repli stop custom care call
0,spoke uncl john today strongli feel need sacrific keep he go call beg listen dont make promis make clear thing easi need pleas let us work thing long keep expect help creativ stifl pl keep happi promis part
0,start search get job daysh great potenti talent
0,carlo took leav minut
0,well done luv ya
0,came hostel
0,k still love
0,juz rememb got ta bath dog today
0,drug abl eat
0,alright took morphin back yo
0,see requir pleas
0,stayin troubl strangersaw dave day he sort nowstil bloke u gona get girl mrur mum still think get getha
1,freemsg hey im buffi love satisfi men home alon feel randi repli c pix qlynnbv helpp msg send stop stop txt
1,sunshin hol claim ur med holiday send stamp self address envelop drink us uk po box bray wicklow eir quiz start saturday unsub stop
0,collect ur laptop
0,ok later show around want cld drink wld prefer spend money nosh dont mind nxt wk
0,get home
0,waaaat lololo ok next time
0,tabl occupi im wait tree
0,sure dont forgot comei alway touch
0,hi kindli give us back document submit loan stapati
0,dont shall buy one dear
0,oh god happi see messag day
0,year mani mile
0,hey cuti goe wale kinda ok like hill shit still avent kill
0,sad stori man last week bday wife didnt wish parent forgot n kid went work even colleagu wish enter cabin pa said happi bday boss felt special askd lunch lunch invit apart went said u mind go bedroom minut ok sed sexi mood came minut latr wid caken wife parent kidz friend n colleagu scream surpris wait sofa nake
